modelID,type,accountID,isMain,isSAR,scheduleID
393,fan_in,28,False,False,2
393,fan_in,29,False,False,2
393,fan_in,30,False,False,2
393,fan_in,32,False,False,2
393,fan_in,33,False,False,2
393,fan_in,35,False,False,2
393,fan_in,37,False,False,2
393,fan_in,38,False,False,2
393,fan_in,39,False,False,2
393,fan_in,40,False,False,2
393,fan_in,41,False,False,2
393,fan_in,42,False,False,2
393,fan_in,43,False,False,2
393,fan_in,301,False,False,2
393,fan_in,47,False,False,2
393,fan_in,51,False,False,2
393,fan_in,55,False,False,2
393,fan_in,824,False,False,2
393,fan_in,57,False,False,2
393,fan_in,59,False,False,2
393,fan_in,60,False,False,2
393,fan_in,61,False,False,2
393,fan_in,66,False,False,2
393,fan_in,841,False,False,2
393,fan_in,334,False,False,2
393,fan_in,80,False,False,2
393,fan_in,605,False,False,2
393,fan_in,862,False,False,2
393,fan_in,97,False,False,2
393,fan_in,356,False,False,2
393,fan_in,101,False,False,2
393,fan_in,359,False,False,2
393,fan_in,104,False,False,2
393,fan_in,106,False,False,2
393,fan_in,107,False,False,2
393,fan_in,1132,False,False,2
393,fan_in,109,False,False,2
393,fan_in,110,False,False,2
393,fan_in,367,False,False,2
393,fan_in,113,False,False,2
393,fan_in,376,False,False,2
393,fan_in,124,False,False,2
393,fan_in,125,False,False,2
393,fan_in,127,False,False,2
393,fan_in,131,False,False,2
393,fan_in,134,False,False,2
393,fan_in,648,False,False,2
393,fan_in,904,False,False,2
393,fan_in,142,False,False,2
393,fan_in,144,False,False,2
393,fan_in,661,False,False,2
393,fan_in,1176,False,False,2
393,fan_in,1200,False,False,2
393,fan_in,177,False,False,2
393,fan_in,178,False,False,2
393,fan_in,449,False,False,2
393,fan_in,198,False,False,2
393,fan_in,204,False,False,2
393,fan_in,1277,False,False,2
394,forward,892,True,False,2
394,forward,20,False,False,2
394,forward,367,False,False,2
395,mutual,1355,False,False,2
395,mutual,628,True,False,2
396,periodical,1355,False,False,2
396,periodical,628,True,False,2
397,single,90,False,False,2
397,single,629,True,False,2
398,fan_out,2,False,False,2
398,fan_out,1031,False,False,2
398,fan_out,9,False,False,2
398,fan_out,10,False,False,2
398,fan_out,11,False,False,2
398,fan_out,12,False,False,2
398,fan_out,13,False,False,2
398,fan_out,14,False,False,2
398,fan_out,15,False,False,2
398,fan_out,16,False,False,2
398,fan_out,17,False,False,2
398,fan_out,18,False,False,2
398,fan_out,19,False,False,2
398,fan_out,20,False,False,2
398,fan_out,1044,False,False,2
398,fan_out,21,False,False,2
398,fan_out,23,False,False,2
398,fan_out,22,False,False,2
398,fan_out,25,False,False,2
398,fan_out,27,False,False,2
398,fan_out,28,True,False,2
398,fan_out,29,False,False,2
398,fan_out,31,False,False,2
398,fan_out,32,False,False,2
398,fan_out,545,False,False,2
398,fan_out,35,False,False,2
398,fan_out,36,False,False,2
398,fan_out,38,False,False,2
398,fan_out,42,False,False,2
398,fan_out,44,False,False,2
398,fan_out,304,False,False,2
398,fan_out,50,False,False,2
398,fan_out,53,False,False,2
398,fan_out,55,False,False,2
398,fan_out,57,False,False,2
398,fan_out,58,False,False,2
398,fan_out,59,False,False,2
398,fan_out,60,False,False,2
398,fan_out,61,False,False,2
398,fan_out,313,False,False,2
398,fan_out,64,False,False,2
398,fan_out,73,False,False,2
398,fan_out,330,False,False,2
398,fan_out,77,False,False,2
398,fan_out,78,False,False,2
398,fan_out,333,False,False,2
398,fan_out,1359,False,False,2
398,fan_out,94,False,False,2
398,fan_out,97,False,False,2
398,fan_out,98,False,False,2
398,fan_out,99,False,False,2
398,fan_out,100,False,False,2
398,fan_out,102,False,False,2
398,fan_out,103,False,False,2
398,fan_out,109,False,False,2
398,fan_out,622,False,False,2
398,fan_out,888,False,False,2
398,fan_out,634,False,False,2
398,fan_out,1407,False,False,2
398,fan_out,402,False,False,2
398,fan_out,157,False,False,2
398,fan_out,437,False,False,2
398,fan_out,441,False,False,2
398,fan_out,189,False,False,2
398,fan_out,195,False,False,2
398,fan_out,708,False,False,2
398,fan_out,711,False,False,2
398,fan_out,712,False,False,2
398,fan_out,716,False,False,2
398,fan_out,1232,False,False,2
398,fan_out,218,False,False,2
398,fan_out,220,False,False,2
398,fan_out,732,False,False,2
398,fan_out,223,False,False,2
398,fan_out,993,False,False,2
398,fan_out,740,False,False,2
398,fan_out,235,False,False,2
398,fan_out,494,False,False,2
398,fan_out,250,False,False,2
399,fan_in,1280,False,False,2
399,fan_in,4,False,False,2
399,fan_in,5,False,False,2
399,fan_in,6,False,False,2
399,fan_in,7,False,False,2
399,fan_in,8,False,False,2
399,fan_in,9,False,False,2
399,fan_in,1273,False,False,2
399,fan_in,11,False,False,2
399,fan_in,12,False,False,2
399,fan_in,264,False,False,2
399,fan_in,14,False,False,2
399,fan_in,269,False,False,2
399,fan_in,16,False,False,2
399,fan_in,17,False,False,2
399,fan_in,18,False,False,2
399,fan_in,19,False,False,2
399,fan_in,20,False,False,2
399,fan_in,21,False,False,2
399,fan_in,22,False,False,2
399,fan_in,274,False,False,2
399,fan_in,24,False,False,2
399,fan_in,25,False,False,2
399,fan_in,26,False,False,2
399,fan_in,27,False,False,2
399,fan_in,28,False,False,2
399,fan_in,29,False,False,2
399,fan_in,30,False,False,2
399,fan_in,31,False,False,2
399,fan_in,32,False,False,2
399,fan_in,33,False,False,2
399,fan_in,540,False,False,2
399,fan_in,38,False,False,2
399,fan_in,40,False,False,2
399,fan_in,41,False,False,2
399,fan_in,43,False,False,2
399,fan_in,45,False,False,2
399,fan_in,46,False,False,2
399,fan_in,815,False,False,2
399,fan_in,48,False,False,2
399,fan_in,49,False,False,2
399,fan_in,304,False,False,2
399,fan_in,51,False,False,2
399,fan_in,56,False,False,2
399,fan_in,58,False,False,2
399,fan_in,314,False,False,2
399,fan_in,60,False,False,2
399,fan_in,61,False,False,2
399,fan_in,316,False,False,2
399,fan_in,831,False,False,2
399,fan_in,66,False,False,2
399,fan_in,70,False,False,2
399,fan_in,1351,False,False,2
399,fan_in,72,False,False,2
399,fan_in,842,False,False,2
399,fan_in,847,False,False,2
399,fan_in,80,False,False,2
399,fan_in,82,False,False,2
399,fan_in,850,False,False,2
399,fan_in,85,False,False,2
399,fan_in,87,False,False,2
399,fan_in,90,False,False,2
399,fan_in,92,False,False,2
399,fan_in,98,False,False,2
399,fan_in,101,False,False,2
399,fan_in,358,False,False,2
399,fan_in,104,False,False,2
399,fan_in,109,False,False,2
399,fan_in,878,False,False,2
399,fan_in,111,False,False,2
399,fan_in,623,False,False,2
399,fan_in,884,False,False,2
399,fan_in,23,True,False,2
399,fan_in,377,False,False,2
399,fan_in,386,False,False,2
399,fan_in,647,False,False,2
399,fan_in,391,False,False,2
399,fan_in,1165,False,False,2
399,fan_in,157,False,False,2
399,fan_in,160,False,False,2
399,fan_in,164,False,False,2
399,fan_in,1189,False,False,2
399,fan_in,170,False,False,2
399,fan_in,426,False,False,2
399,fan_in,1197,False,False,2
399,fan_in,445,False,False,2
399,fan_in,453,False,False,2
399,fan_in,209,False,False,2
399,fan_in,982,False,False,2
399,fan_in,240,False,False,2
399,fan_in,247,False,False,2
399,fan_in,249,False,False,2
399,fan_in,765,False,False,2
399,fan_in,767,False,False,2
400,forward,232,False,False,2
400,forward,893,True,False,2
400,forward,62,False,False,2
401,mutual,90,False,False,2
401,mutual,629,True,False,2
402,periodical,90,False,False,2
402,periodical,629,True,False,2
403,single,18,False,False,2
403,single,780,True,False,2
404,fan_out,3,False,False,2
404,fan_out,6,False,False,2
404,fan_out,10,False,False,2
404,fan_out,11,False,False,2
404,fan_out,12,False,False,2
404,fan_out,14,False,False,2
404,fan_out,15,False,False,2
404,fan_out,16,False,False,2
404,fan_out,17,False,False,2
404,fan_out,18,False,False,2
404,fan_out,19,False,False,2
404,fan_out,1046,False,False,2
404,fan_out,23,False,False,2
404,fan_out,22,False,False,2
404,fan_out,25,False,False,2
404,fan_out,26,False,False,2
404,fan_out,27,False,False,2
404,fan_out,28,False,False,2
404,fan_out,29,False,False,2
404,fan_out,30,False,False,2
404,fan_out,31,True,False,2
404,fan_out,32,False,False,2
404,fan_out,33,False,False,2
404,fan_out,34,False,False,2
404,fan_out,35,False,False,2
404,fan_out,36,False,False,2
404,fan_out,37,False,False,2
404,fan_out,38,False,False,2
404,fan_out,39,False,False,2
404,fan_out,40,False,False,2
404,fan_out,41,False,False,2
404,fan_out,42,False,False,2
404,fan_out,43,False,False,2
404,fan_out,293,False,False,2
404,fan_out,45,False,False,2
404,fan_out,1324,False,False,2
404,fan_out,47,False,False,2
404,fan_out,49,False,False,2
404,fan_out,51,False,False,2
404,fan_out,52,False,False,2
404,fan_out,54,False,False,2
404,fan_out,56,False,False,2
404,fan_out,59,False,False,2
404,fan_out,60,False,False,2
404,fan_out,316,False,False,2
404,fan_out,63,False,False,2
404,fan_out,65,False,False,2
404,fan_out,70,False,False,2
404,fan_out,71,False,False,2
404,fan_out,72,False,False,2
404,fan_out,74,False,False,2
404,fan_out,77,False,False,2
404,fan_out,78,False,False,2
404,fan_out,335,False,False,2
404,fan_out,345,False,False,2
404,fan_out,1369,False,False,2
404,fan_out,348,False,False,2
404,fan_out,1378,False,False,2
404,fan_out,359,False,False,2
404,fan_out,105,False,False,2
404,fan_out,109,False,False,2
404,fan_out,369,False,False,2
404,fan_out,376,False,False,2
404,fan_out,123,False,False,2
404,fan_out,637,False,False,2
404,fan_out,125,False,False,2
404,fan_out,131,False,False,2
404,fan_out,644,False,False,2
404,fan_out,643,False,False,2
404,fan_out,157,False,False,2
404,fan_out,161,False,False,2
404,fan_out,935,False,False,2
404,fan_out,1192,False,False,2
404,fan_out,168,False,False,2
404,fan_out,169,False,False,2
404,fan_out,441,False,False,2
404,fan_out,187,False,False,2
404,fan_out,704,False,False,2
404,fan_out,448,False,False,2
404,fan_out,207,False,False,2
404,fan_out,213,False,False,2
404,fan_out,219,False,False,2
404,fan_out,732,False,False,2
404,fan_out,487,False,False,2
404,fan_out,760,False,False,2
404,fan_out,250,False,False,2
404,fan_out,764,False,False,2
405,fan_in,4,False,False,2
405,fan_in,5,False,False,2
405,fan_in,6,False,False,2
405,fan_in,7,False,False,2
405,fan_in,9,False,False,2
405,fan_in,10,False,False,2
405,fan_in,11,False,False,2
405,fan_in,12,False,False,2
405,fan_in,13,False,False,2
405,fan_in,14,False,False,2
405,fan_in,15,False,False,2
405,fan_in,16,False,False,2
405,fan_in,17,False,False,2
405,fan_in,18,False,False,2
405,fan_in,19,False,False,2
405,fan_in,20,False,False,2
405,fan_in,21,False,False,2
405,fan_in,22,False,False,2
405,fan_in,23,False,False,2
405,fan_in,24,False,False,2
405,fan_in,25,False,False,2
405,fan_in,26,False,False,2
405,fan_in,1304,False,False,2
405,fan_in,28,False,False,2
405,fan_in,29,False,False,2
405,fan_in,30,False,False,2
405,fan_in,31,False,False,2
405,fan_in,32,False,False,2
405,fan_in,33,False,False,2
405,fan_in,287,False,False,2
405,fan_in,35,False,False,2
405,fan_in,36,False,False,2
405,fan_in,37,False,False,2
405,fan_in,38,False,False,2
405,fan_in,1311,False,False,2
405,fan_in,40,False,False,2
405,fan_in,41,False,False,2
405,fan_in,42,False,False,2
405,fan_in,43,False,False,2
405,fan_in,44,False,False,2
405,fan_in,45,False,False,2
405,fan_in,46,False,False,2
405,fan_in,558,False,False,2
405,fan_in,299,False,False,2
405,fan_in,50,False,False,2
405,fan_in,51,False,False,2
405,fan_in,309,False,False,2
405,fan_in,54,False,False,2
405,fan_in,823,False,False,2
405,fan_in,56,False,False,2
405,fan_in,58,False,False,2
405,fan_in,59,False,False,2
405,fan_in,266,False,False,2
405,fan_in,1338,False,False,2
405,fan_in,68,False,False,2
405,fan_in,70,False,False,2
405,fan_in,777,False,False,2
405,fan_in,72,False,False,2
405,fan_in,74,False,False,2
405,fan_in,331,False,False,2
405,fan_in,78,False,False,2
405,fan_in,79,False,False,2
405,fan_in,83,False,False,2
405,fan_in,89,False,False,2
405,fan_in,102,False,False,2
405,fan_in,107,False,False,2
405,fan_in,876,False,False,2
405,fan_in,112,False,False,2
405,fan_in,1392,False,False,2
405,fan_in,117,False,False,2
405,fan_in,638,False,False,2
405,fan_in,646,False,False,2
405,fan_in,390,False,False,2
405,fan_in,136,False,False,2
405,fan_in,27,True,False,2
405,fan_in,651,False,False,2
405,fan_in,143,False,False,2
405,fan_in,144,False,False,2
405,fan_in,657,False,False,2
405,fan_in,1438,False,False,2
405,fan_in,160,False,False,2
405,fan_in,167,False,False,2
405,fan_in,1191,False,False,2
405,fan_in,177,False,False,2
405,fan_in,179,False,False,2
405,fan_in,443,False,False,2
405,fan_in,449,False,False,2
405,fan_in,463,False,False,2
405,fan_in,741,False,False,2
405,fan_in,1266,False,False,2
405,fan_in,1019,False,False,2
405,fan_in,764,False,False,2
406,forward,74,False,False,2
406,forward,12,False,False,2
406,forward,894,True,False,2
407,mutual,18,False,False,2
407,mutual,780,True,False,2
408,periodical,18,False,False,2
408,periodical,780,True,False,2
409,single,169,False,False,2
409,single,781,True,False,2
410,fan_out,4,False,False,2
410,fan_out,5,False,False,2
410,fan_out,7,False,False,2
410,fan_out,776,False,False,2
410,fan_out,11,False,False,2
410,fan_out,12,False,False,2
410,fan_out,13,False,False,2
410,fan_out,14,False,False,2
410,fan_out,16,False,False,2
410,fan_out,17,False,False,2
410,fan_out,18,True,False,2
410,fan_out,19,False,False,2
410,fan_out,20,False,False,2
410,fan_out,22,False,False,2
410,fan_out,23,False,False,2
410,fan_out,1048,False,False,2
410,fan_out,25,False,False,2
410,fan_out,26,False,False,2
410,fan_out,27,False,False,2
410,fan_out,535,False,False,2
410,fan_out,29,False,False,2
410,fan_out,30,False,False,2
410,fan_out,31,False,False,2
410,fan_out,32,False,False,2
410,fan_out,33,False,False,2
410,fan_out,34,False,False,2
410,fan_out,35,False,False,2
410,fan_out,37,False,False,2
410,fan_out,38,False,False,2
410,fan_out,40,False,False,2
410,fan_out,41,False,False,2
410,fan_out,45,False,False,2
410,fan_out,46,False,False,2
410,fan_out,48,False,False,2
410,fan_out,49,False,False,2
410,fan_out,50,False,False,2
410,fan_out,308,False,False,2
410,fan_out,53,False,False,2
410,fan_out,54,False,False,2
410,fan_out,55,False,False,2
410,fan_out,56,False,False,2
410,fan_out,57,False,False,2
410,fan_out,60,False,False,2
410,fan_out,62,False,False,2
410,fan_out,63,False,False,2
410,fan_out,319,False,False,2
410,fan_out,320,False,False,2
410,fan_out,321,False,False,2
410,fan_out,68,False,False,2
410,fan_out,72,False,False,2
410,fan_out,74,False,False,2
410,fan_out,331,False,False,2
410,fan_out,80,False,False,2
410,fan_out,82,False,False,2
410,fan_out,338,False,False,2
410,fan_out,89,False,False,2
410,fan_out,92,False,False,2
410,fan_out,96,False,False,2
410,fan_out,98,False,False,2
410,fan_out,99,False,False,2
410,fan_out,100,False,False,2
410,fan_out,103,False,False,2
410,fan_out,873,False,False,2
410,fan_out,107,False,False,2
410,fan_out,108,False,False,2
410,fan_out,365,False,False,2
410,fan_out,114,False,False,2
410,fan_out,883,False,False,2
410,fan_out,628,False,False,2
410,fan_out,116,False,False,2
410,fan_out,117,False,False,2
410,fan_out,24,False,False,2
410,fan_out,124,False,False,2
410,fan_out,127,False,False,2
410,fan_out,129,False,False,2
410,fan_out,641,False,False,2
410,fan_out,1158,False,False,2
410,fan_out,138,False,False,2
410,fan_out,139,False,False,2
410,fan_out,652,False,False,2
410,fan_out,653,False,False,2
410,fan_out,396,False,False,2
410,fan_out,925,False,False,2
410,fan_out,1437,False,False,2
410,fan_out,160,False,False,2
410,fan_out,164,False,False,2
410,fan_out,1194,False,False,2
410,fan_out,171,False,False,2
410,fan_out,184,False,False,2
410,fan_out,953,False,False,2
410,fan_out,191,False,False,2
410,fan_out,192,False,False,2
410,fan_out,962,False,False,2
410,fan_out,460,False,False,2
410,fan_out,464,False,False,2
410,fan_out,209,False,False,2
410,fan_out,976,False,False,2
410,fan_out,467,False,False,2
410,fan_out,215,False,False,2
410,fan_out,729,False,False,2
410,fan_out,1242,False,False,2
410,fan_out,1003,False,False,2
410,fan_out,240,False,False,2
411,fan_in,4,False,False,2
411,fan_in,5,False,False,2
411,fan_in,6,False,False,2
411,fan_in,8,False,False,2
411,fan_in,9,False,False,2
411,fan_in,10,False,False,2
411,fan_in,267,False,False,2
411,fan_in,14,False,False,2
411,fan_in,16,False,False,2
411,fan_in,17,False,False,2
411,fan_in,18,False,False,2
411,fan_in,20,False,False,2
411,fan_in,21,False,False,2
411,fan_in,22,False,False,2
411,fan_in,23,False,False,2
411,fan_in,24,False,False,2
411,fan_in,25,False,False,2
411,fan_in,26,False,False,2
411,fan_in,29,False,False,2
411,fan_in,30,False,False,2
411,fan_in,31,False,False,2
411,fan_in,33,True,False,2
411,fan_in,34,False,False,2
411,fan_in,36,False,False,2
411,fan_in,293,False,False,2
411,fan_in,38,False,False,2
411,fan_in,39,False,False,2
411,fan_in,40,False,False,2
411,fan_in,41,False,False,2
411,fan_in,42,False,False,2
411,fan_in,43,False,False,2
411,fan_in,44,False,False,2
411,fan_in,550,False,False,2
411,fan_in,557,False,False,2
411,fan_in,47,False,False,2
411,fan_in,48,False,False,2
411,fan_in,306,False,False,2
411,fan_in,52,False,False,2
411,fan_in,55,False,False,2
411,fan_in,56,False,False,2
411,fan_in,57,False,False,2
411,fan_in,312,False,False,2
411,fan_in,824,False,False,2
411,fan_in,64,False,False,2
411,fan_in,325,False,False,2
411,fan_in,71,False,False,2
411,fan_in,76,False,False,2
411,fan_in,80,False,False,2
411,fan_in,83,False,False,2
411,fan_in,90,False,False,2
411,fan_in,602,False,False,2
411,fan_in,93,False,False,2
411,fan_in,95,False,False,2
411,fan_in,359,False,False,2
411,fan_in,361,False,False,2
411,fan_in,107,False,False,2
411,fan_in,621,False,False,2
411,fan_in,110,False,False,2
411,fan_in,114,False,False,2
411,fan_in,119,False,False,2
411,fan_in,124,False,False,2
411,fan_in,129,False,False,2
411,fan_in,388,False,False,2
411,fan_in,133,False,False,2
411,fan_in,1170,False,False,2
411,fan_in,411,False,False,2
411,fan_in,412,False,False,2
411,fan_in,413,False,False,2
411,fan_in,1189,False,False,2
411,fan_in,933,False,False,2
411,fan_in,422,False,False,2
411,fan_in,170,False,False,2
411,fan_in,172,False,False,2
411,fan_in,1201,False,False,2
411,fan_in,436,False,False,2
411,fan_in,185,False,False,2
411,fan_in,443,False,False,2
411,fan_in,191,False,False,2
411,fan_in,449,False,False,2
411,fan_in,196,False,False,2
411,fan_in,198,False,False,2
411,fan_in,455,False,False,2
411,fan_in,458,False,False,2
411,fan_in,206,False,False,2
411,fan_in,210,False,False,2
411,fan_in,212,False,False,2
411,fan_in,215,False,False,2
411,fan_in,994,False,False,2
411,fan_in,228,False,False,2
411,fan_in,743,False,False,2
411,fan_in,750,False,False,2
411,fan_in,1013,False,False,2
412,forward,136,False,False,2
412,forward,28,False,False,2
412,forward,895,True,False,2
413,mutual,169,False,False,2
413,mutual,781,True,False,2
414,periodical,169,False,False,2
414,periodical,781,True,False,2
415,single,438,False,False,2
415,single,782,True,False,2
416,fan_out,6,False,False,2
416,fan_out,7,False,False,2
416,fan_out,10,False,False,2
416,fan_out,11,False,False,2
416,fan_out,13,False,False,2
416,fan_out,14,False,False,2
416,fan_out,15,False,False,2
416,fan_out,16,False,False,2
416,fan_out,17,False,False,2
416,fan_out,18,False,False,2
416,fan_out,19,False,False,2
416,fan_out,20,False,False,2
416,fan_out,21,False,False,2
416,fan_out,22,False,False,2
416,fan_out,23,False,False,2
416,fan_out,24,False,False,2
416,fan_out,25,False,False,2
416,fan_out,26,False,False,2
416,fan_out,27,False,False,2
416,fan_out,28,False,False,2
416,fan_out,283,False,False,2
416,fan_out,30,False,False,2
416,fan_out,31,False,False,2
416,fan_out,288,False,False,2
416,fan_out,33,False,False,2
416,fan_out,34,False,False,2
416,fan_out,35,False,False,2
416,fan_out,36,False,False,2
416,fan_out,37,False,False,2
416,fan_out,38,False,False,2
416,fan_out,41,False,False,2
416,fan_out,43,False,False,2
416,fan_out,44,False,False,2
416,fan_out,45,False,False,2
416,fan_out,46,False,False,2
416,fan_out,47,False,False,2
416,fan_out,49,False,False,2
416,fan_out,562,False,False,2
416,fan_out,53,False,False,2
416,fan_out,58,False,False,2
416,fan_out,66,False,False,2
416,fan_out,583,False,False,2
416,fan_out,73,False,False,2
416,fan_out,74,False,False,2
416,fan_out,331,False,False,2
416,fan_out,332,False,False,2
416,fan_out,78,False,False,2
416,fan_out,79,False,False,2
416,fan_out,82,False,False,2
416,fan_out,87,False,False,2
416,fan_out,344,False,False,2
416,fan_out,89,False,False,2
416,fan_out,347,False,False,2
416,fan_out,93,False,False,2
416,fan_out,96,False,False,2
416,fan_out,98,False,False,2
416,fan_out,101,False,False,2
416,fan_out,360,False,False,2
416,fan_out,106,False,False,2
416,fan_out,109,False,False,2
416,fan_out,110,False,False,2
416,fan_out,113,False,False,2
416,fan_out,626,False,False,2
416,fan_out,114,False,False,2
416,fan_out,377,False,False,2
416,fan_out,127,False,False,2
416,fan_out,131,False,False,2
416,fan_out,134,False,False,2
416,fan_out,29,True,False,2
416,fan_out,162,False,False,2
416,fan_out,1186,False,False,2
416,fan_out,163,False,False,2
416,fan_out,169,False,False,2
416,fan_out,191,False,False,2
416,fan_out,1218,False,False,2
416,fan_out,194,False,False,2
416,fan_out,196,False,False,2
416,fan_out,968,False,False,2
416,fan_out,969,False,False,2
416,fan_out,465,False,False,2
416,fan_out,212,False,False,2
416,fan_out,981,False,False,2
416,fan_out,991,False,False,2
416,fan_out,996,False,False,2
416,fan_out,1017,False,False,2
417,fan_in,258,False,False,2
417,fan_in,4,False,False,2
417,fan_in,5,False,False,2
417,fan_in,6,False,False,2
417,fan_in,9,False,False,2
417,fan_in,10,False,False,2
417,fan_in,11,False,False,2
417,fan_in,12,False,False,2
417,fan_in,266,False,False,2
417,fan_in,14,False,False,2
417,fan_in,15,False,False,2
417,fan_in,16,False,False,2
417,fan_in,17,False,False,2
417,fan_in,18,False,False,2
417,fan_in,19,False,False,2
417,fan_in,20,False,False,2
417,fan_in,21,False,False,2
417,fan_in,22,False,False,2
417,fan_in,23,False,False,2
417,fan_in,532,False,False,2
417,fan_in,25,False,False,2
417,fan_in,26,False,False,2
417,fan_in,27,False,False,2
417,fan_in,28,False,False,2
417,fan_in,29,False,False,2
417,fan_in,30,False,False,2
417,fan_in,31,False,False,2
417,fan_in,32,False,False,2
417,fan_in,33,False,False,2
417,fan_in,34,False,False,2
417,fan_in,538,False,False,2
417,fan_in,36,False,False,2
417,fan_in,37,False,False,2
417,fan_in,38,False,False,2
417,fan_in,39,False,False,2
417,fan_in,40,False,False,2
417,fan_in,41,False,False,2
417,fan_in,548,False,False,2
417,fan_in,553,False,False,2
417,fan_in,35,True,False,2
417,fan_in,46,False,False,2
417,fan_in,48,False,False,2
417,fan_in,49,False,False,2
417,fan_in,50,False,False,2
417,fan_in,304,False,False,2
417,fan_in,53,False,False,2
417,fan_in,54,False,False,2
417,fan_in,313,False,False,2
417,fan_in,59,False,False,2
417,fan_in,60,False,False,2
417,fan_in,61,False,False,2
417,fan_in,62,False,False,2
417,fan_in,63,False,False,2
417,fan_in,64,False,False,2
417,fan_in,65,False,False,2
417,fan_in,66,False,False,2
417,fan_in,315,False,False,2
417,fan_in,828,False,False,2
417,fan_in,69,False,False,2
417,fan_in,318,False,False,2
417,fan_in,71,False,False,2
417,fan_in,72,False,False,2
417,fan_in,1347,False,False,2
417,fan_in,76,False,False,2
417,fan_in,78,False,False,2
417,fan_in,80,False,False,2
417,fan_in,82,False,False,2
417,fan_in,595,False,False,2
417,fan_in,87,False,False,2
417,fan_in,1368,False,False,2
417,fan_in,90,False,False,2
417,fan_in,92,False,False,2
417,fan_in,95,False,False,2
417,fan_in,351,False,False,2
417,fan_in,104,False,False,2
417,fan_in,275,False,False,2
417,fan_in,114,False,False,2
417,fan_in,115,False,False,2
417,fan_in,118,False,False,2
417,fan_in,889,False,False,2
417,fan_in,125,False,False,2
417,fan_in,901,False,False,2
417,fan_in,1418,False,False,2
417,fan_in,658,False,False,2
417,fan_in,148,False,False,2
417,fan_in,149,False,False,2
417,fan_in,407,False,False,2
417,fan_in,438,False,False,2
417,fan_in,184,False,False,2
417,fan_in,954,False,False,2
417,fan_in,962,False,False,2
417,fan_in,202,False,False,2
417,fan_in,222,False,False,2
417,fan_in,236,False,False,2
417,fan_in,756,False,False,2
418,forward,896,True,False,2
418,forward,101,False,False,2
418,forward,14,False,False,2
419,mutual,438,False,False,2
419,mutual,782,True,False,2
420,periodical,438,False,False,2
420,periodical,782,True,False,2
421,single,98,False,False,2
421,single,783,True,False,2
422,fan_out,773,False,False,2
422,fan_out,6,False,False,2
422,fan_out,7,False,False,2
422,fan_out,11,False,False,2
422,fan_out,12,False,False,2
422,fan_out,13,False,False,2
422,fan_out,14,False,False,2
422,fan_out,15,False,False,2
422,fan_out,1039,False,False,2
422,fan_out,17,False,False,2
422,fan_out,18,False,False,2
422,fan_out,531,False,False,2
422,fan_out,20,False,False,2
422,fan_out,22,False,False,2
422,fan_out,23,False,False,2
422,fan_out,24,False,False,2
422,fan_out,25,False,False,2
422,fan_out,27,False,False,2
422,fan_out,28,False,False,2
422,fan_out,29,False,False,2
422,fan_out,30,False,False,2
422,fan_out,31,False,False,2
422,fan_out,32,True,False,2
422,fan_out,34,False,False,2
422,fan_out,35,False,False,2
422,fan_out,36,False,False,2
422,fan_out,37,False,False,2
422,fan_out,38,False,False,2
422,fan_out,41,False,False,2
422,fan_out,42,False,False,2
422,fan_out,43,False,False,2
422,fan_out,44,False,False,2
422,fan_out,45,False,False,2
422,fan_out,1321,False,False,2
422,fan_out,47,False,False,2
422,fan_out,48,False,False,2
422,fan_out,300,False,False,2
422,fan_out,50,False,False,2
422,fan_out,51,False,False,2
422,fan_out,53,False,False,2
422,fan_out,55,False,False,2
422,fan_out,59,False,False,2
422,fan_out,62,False,False,2
422,fan_out,65,False,False,2
422,fan_out,67,False,False,2
422,fan_out,72,False,False,2
422,fan_out,331,False,False,2
422,fan_out,76,False,False,2
422,fan_out,333,False,False,2
422,fan_out,78,False,False,2
422,fan_out,598,False,False,2
422,fan_out,345,False,False,2
422,fan_out,93,False,False,2
422,fan_out,1374,False,False,2
422,fan_out,1375,False,False,2
422,fan_out,96,False,False,2
422,fan_out,103,False,False,2
422,fan_out,104,False,False,2
422,fan_out,105,False,False,2
422,fan_out,118,False,False,2
422,fan_out,127,False,False,2
422,fan_out,129,False,False,2
422,fan_out,130,False,False,2
422,fan_out,135,False,False,2
422,fan_out,905,False,False,2
422,fan_out,394,False,False,2
422,fan_out,395,False,False,2
422,fan_out,403,False,False,2
422,fan_out,662,False,False,2
422,fan_out,153,False,False,2
422,fan_out,159,False,False,2
422,fan_out,173,False,False,2
422,fan_out,696,False,False,2
422,fan_out,442,False,False,2
422,fan_out,705,False,False,2
422,fan_out,1219,False,False,2
422,fan_out,198,False,False,2
422,fan_out,202,False,False,2
422,fan_out,982,False,False,2
422,fan_out,997,False,False,2
422,fan_out,743,False,False,2
422,fan_out,242,False,False,2
422,fan_out,246,False,False,2
423,fan_in,3,False,False,2
423,fan_in,259,False,False,2
423,fan_in,517,False,False,2
423,fan_in,6,False,False,2
423,fan_in,1031,False,False,2
423,fan_in,772,False,False,2
423,fan_in,10,False,False,2
423,fan_in,11,False,False,2
423,fan_in,12,False,False,2
423,fan_in,13,False,False,2
423,fan_in,14,False,False,2
423,fan_in,15,False,False,2
423,fan_in,16,False,False,2
423,fan_in,17,False,False,2
423,fan_in,18,False,False,2
423,fan_in,19,False,False,2
423,fan_in,20,False,False,2
423,fan_in,21,False,False,2
423,fan_in,22,False,False,2
